"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
64709,6/30/2025 0:00:00,18937,Subm,0,0,289054,0,0,8300,0,0,0,0,0,6159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24128,0,0,0,24128,2,0,0,0,0,3598,0,0,0,3598,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40060,0,0,0,0,0,0,0,0,0,0,0
64718,6/30/2025 0:00:00,18946,Subm,1400000,0,2241302,0,0,60900,0,0,0,0,0,73147,0,5584,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,410,0,0,0,410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,33978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,1054318,0,120714,0,0,0,0,0,0,0,0,0,0,0
64723,6/30/2025 0:00:00,18951,Subm,150000,0,363176,0,0,6600,0,0,0,0,0,49324,0,1958,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18811,0,0,0,0,0,0,0,0,0,0,0
64731,6/30/2025 0:00:00,18959,Subm,0,0,223596,0,0,0,0,0,0,0,0,4118,0,4064,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600,3518,0,0,11118,2,0,20026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,21735,0,0,0,0,0,0,0,0,0,0,0
64746,6/30/2025 0:00:00,18974,Subm,1200000,0,2454143,0,0,62400,0,0,0,0,0,30319,0,21916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74110,0,0,4174,6520,0,0,10694,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191755,0,0,0,0,0,0,0,0,0,0,0
64755,6/30/2025 0:00:00,18983,Subm,5778000,0,6849928,0,0,104800,0,0,0,0,0,63235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5126,0,0,0,0,0,0,0,0,0,159,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5737,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264036,0,0,0,0,0,0,0,0,0,0,0
64759,6/30/2025 0:00:00,18987,WISE,0,0,301769004,56368871,1405800,1405800,0,0,1389777,0,0,47170673,0,551142,79081,21122,1568,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93108,0,0,410499,187276,215534,75608,0,478418,116,882450,1122645,0,107664,0,15726,0,0,15726,2,0,339870,0,0,56590,396460,3,175696,27224,0,0,0,27224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6970,0,0,0,0,0,0,2652573,0,0,1985191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16071,424364382,0,0,0,0,0,0,0,25568950,0,0,0,588513,15951052,132585415,149124980,0,0,0,0
64762,6/30/2025 0:00:00,18990,Subm,6718889,0,9279460,0,0,59000,0,0,0,0,0,69349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30730,0,366,0,4244,0,0,4244,1,0,0,0,0,0,0,0,6843,97142,0,0,39106,136248,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127872,0,0,0,396573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1191799,0,0,0,0,0,0,0,239054,0,0,0,0,0,0,0,0,0,0,0
64766,6/30/2025 0:00:00,18994,Subm,25028000,0,50910649,25352204,0,480005,0,0,460353,0,0,1219816,0,82304,10504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39595,0,0,36133,19151,34633,7740,0,61524,27,38544,589485,0,0,0,0,0,0,0,0,0,114513,0,0,0,114513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801288,0,0,1770689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4670,91784807,44,9069848,0,0,0,0,0,5080180,0,0,0,0,0,0,0,0,0,1,8165
64777,6/30/2025 0:00:00,19005,Subm,0,0,587000,0,0,11700,0,0,0,0,0,11473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33776,0,0,0,0,0,0,0,0,0,0,0
64778,6/30/2025 0:00:00,19006,Subm,245822,0,201520591,77401524,2984909,4145961,0,130522,3063620,0,470307,149322604,197862084,2494986,666540,114566,387,5103,0,67298,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4169,0,0,0,0,0,0,416079,0,0,1095217,331394,353357,0,0,684751,231,2327427,9894397,0,238438,29292,47857,0,0,77149,9,0,1367832,1589903,458025,249121,3664881,15,7519961,2873922,1884087,635989,142352,5536350,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14061,0,0,14061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17240343,0,0,23641912,14061,0,0,0,0,0,0,0,0,0,0,0,11257300,148862,0,0,0,0,88258,1940383063,0,0,0,0,0,0,0,98219946,1029284,0,231702354,144184,617647765,61451710,679243659,0,0,22,472030
64782,6/30/2025 0:00:00,19010,Subm,0,0,1253557,0,0,12313,0,0,0,0,0,52926,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15227,7022,0,3270,0,10292,2,0,3932,0,12582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10954,0,0,29700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191939,0,0,0,0,0,0,0,0,0,0,0
64825,6/30/2025 0:00:00,19053,Subm,1411637,0,1949400,0,0,0,0,0,0,0,0,15940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140907,0,0,0,0,0,0,0,0,0,0,0
64833,6/30/2025 0:00:00,19061,Subm,12460000,0,24620084,0,0,101843,0,0,0,0,0,440593,0,11189,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522,0,831,7080,10433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,42549,51012,93561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462842,0,0,0,0,0,0,0,0,0,0,0
64834,6/30/2025 0:00:00,19062,Subm,14202896,0,37999891,5100315,0,0,0,0,0,0,0,614651,40465518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211472,0,0,0,211472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933397,0,0,933397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254516,0,0,0,0,0,0,0,0,0,0,0
64835,6/30/2025 0:00:00,19063,Subm,27878000,0,40587128,73017731,1270300,1684641,0,0,67252,0,0,13700685,5516969,375110,58859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33911,0,0,113901,81419,117853,1678,0,200950,75,138594,273217,0,0,0,23699,0,0,23699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527141,194100,0,527257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8608,17169066,0,0,0,0,0,0,0,4143541,0,0,0,0,0,0,0,0,0,0,0
64850,6/30/2025 0:00:00,19078,Subm,4750000,0,8712548,42797,128500,178395,0,0,50991,0,0,393885,0,28476,11638,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,8617,19261,0,0,11624,651,978,281,0,1910,11,52604,17687,0,58754,3132,0,0,0,3132,2,0,0,0,0,0,0,0,24510,0,5817,0,0,5817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93335,81471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,5572201,0,0,0,0,0,0,0,1111541,0,0,0,0,0,0,0,0,0,0,0
64852,6/30/2025 0:00:00,19080,Subm,0,0,3172274,0,118577,297276,0,19000,0,0,0,322266,2348173,4284,875,0,0,0,62719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7667,0,0,11823,8554,14510,0,0,23064,8,0,39862,0,0,0,0,0,0,0,0,0,0,275508,0,0,275508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56083,0,0,402401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158216,0,0,0,0,0,0,0,0,0,0,0
64856,6/30/2025 0:00:00,19084,Subm,250000,0,2714540,0,0,47800,0,0,0,0,0,91750,0,590,0,3535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10350,21751,0,0,1422,23173,8,0,69404,0,0,2255,0,0,0,2255,1,0,0,0,0,0,0,0,66100,0,143120,0,0,143120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93410,0,0,207148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297074,0,0,0,0,0,0,0,0,0,0,0
64868,6/30/2025 0:00:00,19096,Subm,7968000,0,11853388,990000,666700,983599,0,0,0,0,0,1536104,0,11117,3555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4117,2196,0,0,0,2196,3,0,0,0,0,0,0,0,0,0,0,0,9435,0,0,0,9435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11631,0,0,16300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,72096,0,0,0,0,0,0,0,684463,0,0,0,0,0,0,0,0,0,0,0
64878,6/30/2025 0:00:00,19106,Subm,125000,0,4735253,5992989,0,380868,0,0,0,0,0,797696,1583401,1830,21,46419,525,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,1938,1376,0,0,3314,3,43020,13563,0,0,16837,6059,28580,0,51476,3,19723,17885,84031,0,0,101916,3,0,0,0,12856,0,12856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66343,0,0,66343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93243,0,0,199480,66343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886566,0,0,0,0,0,0,0,0,0,0,0
64880,6/30/2025 0:00:00,19108,Subm,248000,0,83492893,201625448,10923199,13221628,0,0,541486,213954,72698,101428838,344296045,1760577,354305,589160,129020,10367,95479,0,0,0,0,0,0,0,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,215845,0,0,438474,239135,404487,0,0,643622,215,49626,999482,0,724009,171789,370638,6707,0,549134,18,2063397,420180,323729,342710,0,1086619,15,742154,219490,115690,56928,0,392108,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662634,0,133731,0,978006,1111737,2,232966,0,1480574,0,0,1480574,2,217846,0,172147,0,0,172147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87878,0,0,0,0,0,0,2315547,0,0,3804091,2764458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18631,325298143,1536,236736136,234,86363759,3116,94199881,0,37339378,0,0,4068293,35618506,64558615,191675246,291852367,0,0,0,0
64882,6/30/2025 0:00:00,19110,Subm,3265000,0,12167758,12237782,0,30000,0,0,0,0,0,117052,0,50335,17715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590,0,0,0,38808,5000,1258,5109,50175,8,26102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67500,0,0,76400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453869,0,0,0,0,0,0,0,0,0,0,0
64883,6/30/2025 0:00:00,19111,WISE,8604000,0,11940623,0,0,132160,0,0,0,0,0,649525,0,9998,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,0,0,7069,0,0,0,0,0,0,0,0,0,12817,0,0,0,0,0,0,0,0,0,0,0,0,0,60193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,10400658,0,0,0,0,0,0,0,889763,0,0,0,0,0,0,0,0,0,0,0
64886,6/30/2025 0:00:00,19114,Subm,30375083,0,39719731,9369222,2513000,2578127,0,0,0,0,334783,5822991,0,45161,2336,24349,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6104,0,0,49405,16453,9729,5589,0,31771,13,0,146525,0,126955,0,38830,0,55670,94500,7,0,48564,0,0,0,48564,2,46645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217646,394950,0,476074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,478300,0,0,0,0,0,0,0,3219433,0,0,0,0,0,0,0,0,0,0,0
64892,6/30/2025 0:00:00,19120,Subm,0,0,275022,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0
64893,6/30/2025 0:00:00,19121,Subm,0,0,7829051,250000,191800,271800,0,0,0,0,0,5303341,0,25272,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20007,0,0,9595,0,8374,0,0,8374,1,0,48750,0,0,0,0,0,0,0,0,484417,427994,0,0,0,427994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496751,0,0,13369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245351,0,0,0,0,0,0,0,0,0,1,365561
64896,6/30/2025 0:00:00,19124,Subm,4428507,0,57581254,636814861,3065300,4532476,0,100535,23958,0,3198451,24697093,107143566,1747329,302432,6484,0,0,0,0,34479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406993,216078,12994,0,26396,292892,251550,315510,0,0,567060,78,25933,49298,0,15127,7648,0,0,0,7648,1,151476,625138,540814,720631,97893,1984476,21,278933,145004,73735,0,99931,318670,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143961,537054,351775,2492553,394002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15701082,0,0,78221434,541474,102772076,1729458,105043008,0,0,6,621575
