"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
64186,6/30/2025 0:00:00,18414,0,0,20000,0,1,0,39522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,600000,300000,100000,0,1300000,0,0,0,16789,0,0,0,16789,0,0,0,0,0,9193037,0,0,0,0,0,0,0,0,01/01/2023,5848,11179439,0,0,0,0,0,0,0,0,0,0,0,16576,0,0,0,0,0,0,0,0,0,0
64191,6/30/2025 0:00:00,18419,0,454448,807427,546627,1,0,586701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222508,0,0,0,222508,0,0,0,0,0,110914753,0,0,0,0,0,0,0,0,01/01/2023,161139,121985784,0,0,0,0,0,0,0,0,0,0,0,280313,0,0,0,0,0,0,0,0,0,0
64199,6/30/2025 0:00:00,18427,0,0,161272,0,1,0,179303,0,0,0,0,0,0,0,0,0,0,0,0,2155132,8883478,3448106,4438046,0,18924762,0,0,0,0,0,0,0,-1296584,0,-589,0,0,0,-589,0,0,0,0,0,162673208,0,0,0,0,0,0,0,0,01/01/2023,70067,177055843,0,0,0,0,0,0,0,0,0,0,0,426019,0,0,0,0,0,0,0,0,0,0
64203,6/30/2025 0:00:00,18431,0,3053008,5308122,2174579,1,0,2823237,76749,436905,779778,6046321,0,7339753,0,0,0,0,0,0,4161571,4846675,5092463,2476310,0,16577019,0,0,0,0,0,0,0,-236454,0,1245842,0,0,0,1245842,0,0,0,0,0,618974927,0,0,0,0,0,0,0,0,01/01/2023,746870,677889628,0,0,0,0,0,0,0,0,0,0,0,2346916,0,314488,5146,0,0,0,0,0,0,0
64208,6/30/2025 0:00:00,18436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6460826,0,0,0,0,0,0,0,0,,0,7511141,0,0,0,0,0,0,0,0,0,0,0,7699,0,0,0,0,0,0,0,0,0,0
64212,6/30/2025 0:00:00,18440,0,0,349786,0,1,0,124972,0,0,0,0,593743,593743,0,0,0,0,0,0,1037,0,122369,0,0,123406,2850000,5244000,4145000,0,0,12239000,0,-29699,0,80000,0,0,0,80000,0,0,0,0,0,28275587,0,0,0,0,0,0,0,0,01/01/2023,0,33691670,0,0,0,0,0,0,0,0,0,0,0,47241,0,32372,0,0,0,0,0,0,0,0
64222,6/30/2025 0:00:00,18450,0,0,9125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128515,0,0,0,0,0,0,0,0,,0,9562191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64231,6/30/2025 0:00:00,18459,0,0,797178,284129,1,0,343416,0,0,0,0,0,0,0,0,0,0,0,0,14940230,3529817,8218363,4968242,0,31656651,4963000,2737000,3484000,0,0,11184000,0,-737375,0,116886,0,0,0,116886,0,0,0,0,0,87569068,0,0,0,0,0,0,0,0,01/01/2023,168315,95969939,0,0,0,0,0,0,0,0,0,0,0,782996,0,0,0,0,0,0,0,0,0,0
64234,6/30/2025 0:00:00,18462,0,0,686009,60265,1,0,137892,0,0,0,0,0,0,0,0,0,0,0,0,5000000,8300000,8020000,1250000,0,22570000,0,0,0,0,0,0,0,-341281,0,49081,0,0,0,49081,0,0,0,0,0,62726797,0,0,0,0,0,0,0,0,01/01/2023,0,68667848,0,0,0,0,0,0,0,0,0,0,0,27130,0,0,0,0,0,0,0,0,0,0
64242,6/30/2025 0:00:00,18470,0,0,0,0,1,0,113860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9088121,0,0,0,0,0,0,0,0,10/01/2023,0,10842175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64252,6/30/2025 0:00:00,18480,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749302,0,0,0,0,0,0,0,0,,0,1005609,0,0,0,0,0,0,0,0,0,0,0,7002,0,0,0,0,0,0,0,0,0,0
64267,6/30/2025 0:00:00,18495,0,0,50684,0,1,0,38174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2288000,3036000,2500000,0,0,7824000,0,0,0,1231,0,0,0,1231,0,0,0,0,0,18819604,0,0,0,0,0,0,0,0,01/01/2023,5099,21139978,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0
64269,6/30/2025 0:00:00,18497,0,0,58,600663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285332,0,0,0,0,0,0,0,0,,0,1874996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64271,6/30/2025 0:00:00,18499,0,0,1393798,0,1,0,2203637,0,0,0,0,0,0,0,0,0,0,0,0,1136472,2708653,2070755,503655,2959924,9379459,0,0,0,0,0,0,0,46951,0,315000,0,0,0,315000,0,0,0,0,0,313286073,0,0,0,0,0,0,0,0,01/01/2023,0,344383640,0,0,0,0,0,0,0,0,0,0,0,891085,0,0,0,0,0,0,0,0,0,0
64275,6/30/2025 0:00:00,18503,0,0,510462,0,1,0,558755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891000,5563000,1240000,498000,0,9192000,0,0,0,305618,0,0,0,305618,0,0,0,0,0,72870516,0,0,0,0,0,0,0,0,03/01/2023,99891,82405940,0,0,0,0,0,0,0,0,0,0,0,212048,0,0,0,0,0,0,0,0,0,0
64281,6/30/2025 0:00:00,18509,0,6734528,593166,0,1,0,1151668,0,0,0,0,0,0,0,0,0,0,0,0,1714341,2378337,568095,321359,0,4982133,58298,108835,181340,180185,0,528658,0,-137110,0,492096,0,0,0,492096,0,0,0,0,0,88755826,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,98723070,0,0,0,0,0,0,0,0,0,0,0,255901,0,0,0,0,0,0,0,0,0,0
64282,6/30/2025 0:00:00,18510,0,0,34222,0,1,0,47450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,1200,0,0,0,0,0,8136581,0,0,0,0,0,0,0,0,03/01/2023,0,10236140,0,0,0,0,0,0,0,0,0,0,0,20127,0,0,0,0,0,0,0,0,0,0
64294,6/30/2025 0:00:00,18522,0,0,252703,0,1,0,239769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,0,0,60000,0,0,0,0,0,22078942,0,0,0,0,0,0,0,0,06/01/2024,64939,27184184,0,0,0,0,0,0,0,0,0,0,0,4039,0,0,0,0,0,0,0,0,0,0
64304,6/30/2025 0:00:00,18532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7589720,0,0,0,0,0,0,0,0,,0,8889086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64323,6/30/2025 0:00:00,18551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235000,620000,625000,0,0,1480000,0,0,0,0,0,0,0,0,0,0,0,0,0,6144131,0,0,0,0,0,0,0,0,,0,7635808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64332,6/30/2025 0:00:00,18560,0,0,1203298,0,1,0,1185414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000000,22907472,7506176,0,0,49413648,0,0,0,475000,0,0,0,475000,0,0,0,0,0,311578903,0,0,0,0,0,0,0,0,Fiscal Year 2023,0,345437031,0,0,0,0,0,0,0,0,0,0,0,862023,0,0,0,0,0,0,0,0,0,0
64340,6/30/2025 0:00:00,18568,0,0,208328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7456100,0,0,0,0,0,0,0,0,,0,8248040,0,0,0,0,0,0,0,0,0,0,0,27625,0,0,0,0,0,0,0,0,0,0
64342,6/30/2025 0:00:00,18570,0,82021569,1181611,1673927,1,0,9412437,0,0,0,0,0,0,0,0,0,0,0,0,29764867,35806420,113751255,115179847,7700781,302203171,0,0,0,0,0,0,0,-29709115,0,2736226,0,0,829,2737055,0,0,0,0,13255,1072745749,0,0,0,0,0,0,0,0,01/01/2023,2435117,1187536125,0,0,0,0,0,0,0,0,0,0,0,2309773,0,0,0,0,0,0,0,0,0,0
64359,6/30/2025 0:00:00,18587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6148615,0,0,0,0,0,0,0,0,,0,7850655,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0
64361,6/30/2025 0:00:00,18589,0,0,522656,0,1,0,487125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4039000,755000,0,0,0,4794000,0,0,0,215635,0,0,-21,215614,0,0,0,0,497,77592442,0,0,0,0,0,0,0,0,01/01/2023,0,92631653,0,0,0,0,0,0,0,0,0,0,0,154205,0,0,0,0,0,0,0,0,0,0
64380,6/30/2025 0:00:00,18608,0,0,1074959,0,1,0,448468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265084,0,0,0,265084,0,0,0,0,0,63942102,0,0,0,0,0,0,0,0,01/01/2023,30686,72877257,0,0,0,0,0,0,0,0,0,0,0,227748,0,0,0,0,0,0,0,0,0,0
64394,6/30/2025 0:00:00,18622,0,0,260996,0,1,0,100334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59584,0,0,0,59584,0,0,0,0,0,18192506,0,0,0,0,0,0,0,0,01/01/2023,0,19822405,0,0,0,0,0,0,0,0,0,0,0,45881,0,0,0,0,0,0,0,0,0,0
64397,6/30/2025 0:00:00,18625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5953433,0,0,0,0,0,0,0,0,,0,6699274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64408,6/30/2025 0:00:00,18636,0,0,504734,0,1,0,226054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9566095,545155,110284,58136,0,10279670,0,0,0,-97234,0,0,0,-97234,0,0,0,0,1525,93484021,0,0,0,0,0,0,0,0,01/01/2023,220155,101697551,0,0,0,0,0,0,0,0,0,0,0,57302,0,0,0,0,0,0,0,0,0,0
64412,6/30/2025 0:00:00,18640,0,0,2923857,2592262,1,0,841932,0,0,0,0,0,0,0,0,0,0,0,0,42851,3009088,1828531,0,0,4880470,0,0,979049,0,0,979049,0,-317590,0,121715,0,0,16,121731,0,0,0,0,240,97081051,0,0,0,0,0,0,0,0,01/01/2023,161361,109411801,0,0,0,0,0,0,0,0,0,0,0,548954,0,0,0,0,0,0,0,0,0,0
64417,6/30/2025 0:00:00,18645,0,0,331307,0,1,0,225151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70910,0,0,0,70910,0,0,0,0,0,35975112,0,0,0,0,0,0,0,0,03/01/2023,109000,40562378,0,0,0,0,0,0,0,0,0,0,0,38558,0,0,0,0,0,0,0,0,0,0
64418,6/30/2025 0:00:00,18646,0,217330647,32781035,21811925,1,0,57380302,0,0,0,78817527,0,78817527,0,0,0,0,0,0,21239051,101142400,110918022,13961796,5129169,252390438,0,0,0,0,0,0,0,-8515487,0,6716962,0,0,0,6716962,0,0,0,0,0,7372730711,1,769,0,0,0,0,1,469,01/01/2023,39021576,8307432226,0,0,0,0,0,0,0,0,0,0,0,26184312,0,3574859,87065,1702,3708973,0,0,0,0,0
64421,6/30/2025 0:00:00,18649,0,0,674684,0,1,0,106650,0,0,69017,0,0,69017,0,0,0,0,0,0,2248557,6807606,2241759,0,0,11297921,0,0,0,0,0,0,0,83605,0,17987,0,0,425,18412,0,0,0,0,2146,45330334,0,0,0,0,0,0,0,0,01/01/2023,0,51549722,0,0,0,0,0,0,0,0,0,0,0,39428,0,0,0,0,0,0,0,0,0,0
64425,6/30/2025 0:00:00,18653,0,0,276813,0,1,0,85909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233446,100000,2133446,0,0,0,0,0,-80380,0,30657,0,0,0,30657,0,0,0,0,0,17839480,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,21405046,0,0,0,0,0,0,0,0,0,0,0,3884,0,0,0,0,0,0,0,0,0,0
64441,6/30/2025 0:00:00,18669,0,0,1476968,1495561,1,0,1627677,0,0,0,0,0,0,0,0,0,0,0,0,0,4239838,10807016,4445562,0,19492416,0,0,0,0,0,0,0,-630861,0,665409,0,0,0,665409,0,0,0,0,0,459980598,0,0,0,0,0,0,0,0,06/01/2023,405669,528584026,0,0,0,0,0,0,0,0,0,0,0,1417915,0,0,0,0,0,0,0,0,0,0
64462,6/30/2025 0:00:00,18690,0,0,58717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5027409,0,0,0,0,0,0,0,0,,0,5545428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64471,6/30/2025 0:00:00,18699,0,14008555,5982656,4323959,1,0,3931506,31585,0,0,3207153,0,3238737,0,0,0,0,0,0,12946664,23643883,37949092,36176338,11949936,122665913,0,0,0,0,0,0,0,-10764883,0,1278287,0,0,0,1278287,0,0,0,0,0,1067558820,0,0,0,0,0,0,0,0,01/01/2023,1010951,1191854244,0,0,0,0,0,0,0,0,0,0,0,1915370,0,174932,-27518,0,0,0,0,0,0,0
64482,6/30/2025 0:00:00,18710,0,13998560,5148099,1936886,1,0,7466089,10218808,0,0,0,0,10218808,0,0,0,0,0,0,691579,3261657,28348161,8728129,0,41029526,1248000,645000,0,4000000,0,5893000,0,-4743889,0,4866169,0,0,46860,4913029,0,0,0,0,126671,723912619,0,0,0,0,0,0,0,0,04/01/2023,919099,774299207,0,0,0,0,0,0,0,0,0,0,0,1475491,0,523718,0,0,0,0,0,0,0,0
64503,6/30/2025 0:00:00,18731,0,0,371113,0,1,0,132380,0,0,0,0,0,0,0,0,0,0,0,0,0,2294131,2296937,3226452,0,7817520,0,0,0,0,0,0,0,-1054150,0,146154,0,0,0,146154,0,0,0,0,0,44314159,0,0,0,0,0,0,0,0,01/01/2023,57657,47782935,0,0,0,0,0,0,0,0,0,0,0,110322,0,0,0,0,0,0,0,0,0,0
64518,6/30/2025 0:00:00,18746,0,0,56349,45523,1,0,98353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209133,100000,0,0,0,309133,0,0,0,-30870,0,0,0,-30870,0,0,0,0,0,10305071,0,0,0,0,0,0,0,0,01/01/2023,0,12118006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64528,6/30/2025 0:00:00,18756,0,0,208023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7806635,0,0,0,0,0,0,0,0,,0,9723594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64531,6/30/2025 0:00:00,18759,0,16263819,1889713,14018,1,0,815826,0,0,0,0,0,0,0,0,0,0,0,0,6379,0,0,0,0,6379,1001535,1000000,9153895,24234662,0,35390092,0,44,0,586267,0,0,-608,585659,0,0,0,0,0,197026237,0,0,0,0,0,0,0,0,10/01/2023,287019,215066446,0,0,0,0,0,0,0,0,0,0,0,588519,0,0,0,0,0,0,0,0,0,0
64568,6/30/2025 0:00:00,18796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3786938,0,0,0,0,0,0,0,0,,0,4449703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64594,6/30/2025 0:00:00,18822,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4484539,0,0,0,0,0,0,0,0,,0,7063844,0,0,0,0,0,0,0,0,0,0,0,1067,0,0,0,0,0,0,0,0,0,0
64598,6/30/2025 0:00:00,18826,0,0,6207644,0,1,0,2884988,0,0,0,0,0,0,0,0,0,0,0,0,7288623,14001415,20165264,16911678,1500000,59866981,2241000,1986000,0,0,0,4227000,0,-4416472,0,1267167,0,0,0,1267167,0,0,0,0,0,375351772,0,0,0,0,0,0,0,0,01/01/2023,458000,421018924,0,0,0,0,0,0,0,0,0,0,0,1722646,0,0,0,0,0,0,0,0,0,0
64606,6/30/2025 0:00:00,18834,0,0,898606,0,1,1797,994251,0,0,0,0,0,0,0,0,0,0,0,0,74012239,32675218,55195930,55411166,0,217294553,16542000,22763000,3966000,244000,0,43515000,0,-11797684,0,308692,0,-398,4154,312448,0,0,0,0,8529,404053855,0,0,0,0,0,0,0,0,01/01/2023,0,461782465,0,0,0,0,0,0,0,0,0,0,0,743341,0,0,0,0,0,0,0,0,0,0
64621,6/30/2025 0:00:00,18849,0,0,437957,899,1,0,35208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1488,0,0,0,-1488,0,0,0,0,0,17973328,0,0,0,0,0,0,0,0,03/01/2024,30872,19488791,0,0,0,0,0,0,0,0,0,0,0,47747,0,0,0,0,0,0,0,0,0,0
64644,6/30/2025 0:00:00,18872,0,0,65102,0,1,0,37983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8368736,0,0,0,0,0,0,0,0,03/01/2023,0,9927889,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0
64645,6/30/2025 0:00:00,18873,0,0,72704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580594,0,0,0,0,0,0,0,0,,0,6296324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64655,6/30/2025 0:00:00,18883,0,3490100,696695,0,1,0,1158998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3076000,945000,740000,0,0,4761000,0,0,0,357857,0,0,0,357857,0,0,0,0,0,104181543,0,0,0,0,0,0,0,0,01/01/2023,170448,116978575,0,0,0,0,0,0,0,0,0,0,0,434435,0,0,0,0,0,0,0,0,0,0
64660,6/30/2025 0:00:00,18888,0,0,215508,0,1,0,46350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4523,0,0,762,-3761,0,0,0,0,762,28452723,0,0,0,0,0,0,0,0,01/01/2023,0,33173682,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0
64688,6/30/2025 0:00:00,18916,0,0,0,0,1,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671768,0,0,0,0,0,0,0,0,12/01/2024,0,4434950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64690,6/30/2025 0:00:00,18918,0,0,898564,0,1,0,1286079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286269,0,0,0,286269,0,0,0,0,0,40396648,4,16283,0,0,0,0,4,16283,02/01/2023,26473,44341309,0,0,0,0,0,0,0,0,0,0,0,643538,0,0,0,0,0,0,0,0,0,0
64691,6/30/2025 0:00:00,18919,0,0,744311,-491005,1,0,215318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65040,0,0,0,65040,0,0,0,0,0,43361169,0,0,0,0,0,0,0,0,01/01/2023,74236,52315093,0,0,0,0,0,0,0,0,0,0,0,116192,0,0,0,0,0,0,0,0,0,0
64703,6/30/2025 0:00:00,18931,0,0,237337,0,1,0,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,6257180,1000000,0,0,10757180,0,0,0,16683,0,0,0,16683,0,0,0,0,0,54305317,0,0,0,0,0,0,0,0,01/01/2023,0,62605832,0,0,0,0,0,0,0,0,0,0,0,48956,0,0,0,0,0,0,0,0,0,0
64708,6/30/2025 0:00:00,18936,0,0,58625,0,1,0,115424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30375,0,0,0,30375,0,0,0,0,0,21536991,0,0,0,0,0,0,0,0,01/01/2023,0,25617531,0,0,0,0,0,0,0,0,0,0,0,15196,0,0,0,0,0,0,0,0,0,0
64709,6/30/2025 0:00:00,18937,0,0,14689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548223,0,0,0,0,0,0,0,0,,0,1776511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64718,6/30/2025 0:00:00,18946,0,0,53007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9089173,0,0,0,0,0,0,0,0,,0,9752851,0,0,0,0,0,0,0,0,0,0,0,1218,0,0,0,45,91831,0,0,0,0,0
64723,6/30/2025 0:00:00,18951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020098,0,0,0,0,0,0,0,0,,0,1204705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64731,6/30/2025 0:00:00,18959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576743,0,0,0,0,0,0,0,0,,0,813964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64746,6/30/2025 0:00:00,18974,0,0,91089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7889415,0,0,0,0,0,0,0,0,,0,8783053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64755,6/30/2025 0:00:00,18983,0,0,76153,0,1,0,16530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1227,0,0,0,-1227,0,0,0,0,0,13438591,0,0,0,0,0,0,0,0,01/01/2023,3875,16080197,0,0,0,0,0,0,0,0,0,0,0,6625,0,0,0,0,0,0,0,0,0,0
64759,6/30/2025 0:00:00,18987,0,295657473,5831620,-3569051,1,0,7765005,0,0,0,0,0,0,0,0,0,0,0,0,39302084,3844064,0,0,0,43146148,643028,12579695,0,0,0,13222723,0,-655395,0,3751540,0,0,0,3751540,0,0,0,0,0,1265380899,0,0,0,0,0,0,0,0,04/01/2023,3236659,1393897787,0,0,0,0,0,0,0,0,0,0,0,3603832,0,0,0,0,0,0,0,0,0,0
64762,6/30/2025 0:00:00,18990,0,0,22768,0,1,0,80200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14740000,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,16237016,0,0,0,0,0,0,0,0,0,0,0,6513,0,0,0,0,0,0,0,0,0,0
64766,6/30/2025 0:00:00,18994,0,0,2720098,2807137,1,0,3804161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6424256,7933649,9222436,1771863,0,25352204,0,0,0,1756595,0,0,0,1756595,0,0,0,0,0,185318413,0,0,0,0,0,0,0,0,01/01/2023,296707,206526987,0,0,0,0,0,0,0,0,0,0,0,255731,0,0,0,0,0,0,0,0,0,0
64777,6/30/2025 0:00:00,19005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113351,0,0,0,0,0,0,0,0,,0,1261784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64778,6/30/2025 0:00:00,19006,0,166690750,16255665,16672000,1,0,76776451,0,0,0,0,0,0,0,0,0,0,0,0,17599960,8132747,27597698,21967920,2103200,77401524,0,0,0,0,0,0,0,-6291006,0,33685280,0,0,-35326,33649954,0,0,0,0,1713586,4380325389,2,990,990,0,0,0,2,990,01/01/2023,32295095,4843275313,0,0,0,0,0,0,0,0,0,0,0,16338950,0,-57484,0,0,0,0,0,0,0,0
