"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
67248,6/30/2025 0:00:00,23376,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59927021,0,80685096,0,0,0,0,0,0,0,0,2364000,0,0,0,0,0,0,0,0,0,0,18755157,16597283,0,0,18755157,16597283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18755157,16597283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,1500000,0,0,2500000,0,0,16597282,0,0,2250000,0,567407,1102577,3919984,1519159,3193186,14326346,2875998,1102577,23017266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38362598,1314841,0,0,1314841,0,0,0,2521831,37155608,0,37155608,0,0,0,0,0,0,0,0,0,0,0,0,0
67251,6/30/2025 0:00:00,23835,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9076891,0,23128314,0,0,0,0,0,0,0,0,5317655,0,0,487105,487105,0,0,1031399,1031399,0,0,0,0,0,0,1031399,1031399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518504,1518504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518504,0,0,0,0,79688,294700,374388,0,487105,0,1111087,294700,1892892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5618209,397240,0,0,397240,0,0,0,344432,5671017,0,5671017,0,0,0,0,0,0,0,0,0,0,0,0,0
67252,6/30/2025 0:00:00,6466,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88859292,0,138234413,0,0,0,0,0,110228,0,0,0,0,0,1498417,1474941,0,0,16973501,15853816,0,0,24295488,21518903,0,0,41268989,37372719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453802,437997,26089974,23948824,0,0,0,0,0,0,0,0,453802,68857380,62796484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,1500000,0,0,0,2250000,0,0,62796483,453802,0,1421897,0,0,595626,2017523,7429214,17226642,25989920,15478350,1393682,67517808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63466284,4761510,0,0,4761510,0,0,0,4460595,63767199,0,63767199,0,0,0,0,0,0,0,0,0,0,0,0,0
67262,6/30/2025 0:00:00,22275,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49142096,0,76801630,0,0,0,7850446,0,0,0,0,4000000,0,0,0,0,0,0,27772236,26105676,0,0,47702883,44513914,0,0,75475119,70619590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493000,1467778,0,0,0,0,0,76968119,72087368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498000,1494000,0,0,0,1992000,0,0,72087368,0,0,0,681208,0,0,681208,11653557,24043617,23702318,14574040,787044,74760576,0,0,0,0,0,0,0,0,7386814,4594840,0,0,0,0,0,0,0,0,0,0,12659895,0,0,0,40600841,1566116,0,0,1566116,0,0,0,2300114,39866843,0,39866843,0,0,0,0,0,0,0,0,0,0,0,0,0
67263,6/30/2025 0:00:00,22450,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496000,2942000,2250000,0,0,6688000,0,0,0,0,0,0,0,0,49298,49298,1496000,2942000,2250000,0,49298,6737298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480284,202524,0,0,202524,0,0,0,230710,2452098,0,2452098,0,0,0,0,0,0,0,0,0,0,0,0,0
67264,6/30/2025 0:00:00,2522,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289452510,0,470149614,0,0,5000000,1154257546,0,0,0,0,45000000,0,0,3940993,3602266,0,0,0,0,72849,65331,71101373,70032124,72849,65331,71101373,70032124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72849,75042366,73634390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492000,498000,0,0,0,1990000,0,0,73634390,72849,0,7797959,0,0,0,7797959,25499247,24738507,1225547,31962212,69685,83495198,0,0,0,0,0,6936108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975216,0,251054198,11957790,0,0,11957790,0,0,0,27919745,235092243,0,235092243,0,0,0,0,0,0,0,0,0,0,0,0,0
67269,6/30/2025 0:00:00,21685,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24271545,0,0,0,0,0,0,0,0,0,0,0,11986329,11630886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62773617,61354311,0,0,0,0,0,0,62773617,61354311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74759946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5895000,2240000,0,0,0,8135000,0,0,0,74759947,0,0,611732,0,0,611732,43912707,34184481,4584943,0,824548,83506679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43694971,1552790,0,0,1552790,0,0,0,3445410,41802351,0,41802351,0,0,0,0,0,0,0,0,0,0,0,0,0
67270,6/30/2025 0:00:00,21694,Subm,0,0,0,18203853,0,0,14754,0,14754,0,0,0,0,0,0,0,0,71637397,0,110460040,0,0,0,0,0,0,0,0,17250000,0,0,15950978,15329015,0,0,9467363,8986295,0,0,31611180,30034146,0,0,41078543,39020441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1978825,0,0,2168641,2192667,0,61198162,58520948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58520948,0,0,1468700,0,0,0,1468700,12197457,14240534,14004597,19547060,0,59989648,0,0,0,0,0,0,2087600,1676777,14262333,6489167,0,0,0,0,0,0,0,0,0,0,720275,0,1391445,0,44693226,1124324,0,0,1124324,0,0,0,4053365,41764185,0,41764185,0,0,0,0,0,0,0,0,0,0,0,0,0
67278,6/30/2025 0:00:00,21676,Subm,7781347,288979,8070326,5321092,0,0,0,0,0,0,0,0,0,0,0,0,0,1176143867,0,1716080745,0,0,0,271680241,0,0,0,0,411670754,12885659,11755039,0,0,37843649,37061019,50726934,50257585,46409349,38586715,54492077,42221895,84252998,75647734,105219011,92479480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97138657,105219011,92479480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30609540,0,0,0,0,30609540,0,0,92479479,97138656,0,18301500,0,0,110000,18411500,61003677,57582076,29107704,58737802,32207916,238639175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348402138,12432009,0,0,12432009,0,0,0,23634324,337199823,0,337199823,0,0,0,0,0,0,0,0,0,0,0,0,0
67290,6/30/2025 0:00:00,22474,Subm,0,70955198,70955198,0,0,0,0,0,0,0,0,0,0,0,59660461,0,0,423007093,0,703504084,0,0,0,74270264,0,0,0,0,0,0,0,14990254,14898300,0,0,15602079,15497116,0,0,224573504,201502355,0,0,240175583,216999471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766430,1766430,0,256932267,233664201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233664200,0,0,1926800,0,29910647,656250,32493697,29155007,21938384,172332665,40309161,2422680,266157897,0,0,1942999,1942999,0,3595782,0,0,0,0,0,0,0,0,0,0,1122669,1740000,2000000,0,0,0,0,0,365649702,43099096,0,0,43099096,0,0,0,21295380,387453418,0,387453418,0,286793431,286793431,0,0,0,233664201,233664201,0,0,0,0,0
67297,6/30/2025 0:00:00,22515,WISE,0,0,0,13022706,0,0,0,0,0,0,0,0,0,0,0,0,0,1720392063,0,2660889060,0,0,0,166987472,0,0,0,0,785000000,0,0,0,0,0,0,10145397,9751425,0,0,399370809,367385374,0,0,409516206,377136799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123706,121467,0,0,0,0,0,0,0,0,0,0,123706,121467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409639912,377258266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377258266,0,5,101982418,0,0,0,101982423,95737630,161112779,174191456,48198824,0,479240689,0,0,6154619,6154619,22063152,61657425,0,0,0,0,8285601,0,0,0,0,5030835,0,0,0,0,0,0,0,0,968050438,83087234,0,0,83087234,0,0,0,141623371,909514301,0,909514301,0,0,0,0,0,0,0,0,0,0,0,0,0
67309,6/30/2025 0:00:00,22517,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490005,466485,0,0,0,0,0,0,490005,466485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8328274,8081354,0,0,8818279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612000,2625000,996000,249000,0,7482000,0,0,0,8818280,0,0,0,0,200734,200734,6751000,5870280,2705000,974000,200734,16501014,0,0,0,0,0,0,0,0,2971616,876329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4813612,98195,0,0,98195,0,0,0,268589,4643218,0,4643218,0,0,0,0,0,0,0,0,0,0,0,0,0
67316,6/30/2025 0:00:00,22530,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17720510,0,0,0,0,0,0,0,0,0,37918,37859,8146837,7765814,0,0,53975002,51196974,37918,37859,62121839,58962788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7638437,7563924,0,0,0,0,0,0,0,0,37918,69760276,66526712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2956000,1479000,0,0,0,4435000,0,0,66526712,37918,0,2113599,0,0,0,2113599,6324260,27534323,22315460,16508592,430594,73113229,0,0,0,0,0,0,210000,157904,51389,0,0,0,0,0,7652447,0,0,0,0,0,9437021,710982,0,0,31951207,714303,0,0,714303,0,0,0,9956657,22708853,0,22708853,0,0,0,0,0,0,0,0,0,0,0,0,0
67318,6/30/2025 0:00:00,22549,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350000,2358335,0,0,2350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348000,600000,0,0,0,948000,0,0,0,2350000,0,0,0,0,432726,432726,1048000,2050000,200000,0,432726,3730726,0,0,0,0,0,0,0,0,94112,0,0,0,0,0,0,0,0,0,0,0,16603,0,0,0,5895394,155317,0,0,155317,0,0,0,221960,5828751,0,5828751,0,0,0,0,0,0,0,0,0,0,0,0,0
67319,6/30/2025 0:00:00,22470,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4180517,2805000,0,0,0,6985517,0,0,0,0,570862,443105,0,0,0,1013967,4751379,3248105,0,0,0,7999484,0,0,0,0,0,0,0,0,5119405,1066972,0,0,0,0,274635,0,0,0,0,0,2209809,163432,0,0,5064731,835388,0,0,835388,0,0,0,478949,5421170,0,5421170,0,0,0,0,0,0,0,0,0,0,0,0,0
67323,6/30/2025 0:00:00,22488,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495000,3071000,2994000,0,0,8560000,0,0,0,0,0,0,0,0,134986,134986,2495000,3071000,2994000,0,134986,8694986,0,0,0,0,0,0,0,0,2085903,750939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3285989,387632,0,0,387632,0,0,0,334483,3339138,0,3339138,0,0,0,0,0,0,0,0,0,0,0,0,0
67327,6/30/2025 0:00:00,22640,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637430,1637430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988180,0,0,0,0,3988180,0,0,0,1637430,0,4068,0,0,0,4068,5625610,4068,0,0,0,5629678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987091,1750,0,0,1750,0,0,0,54321,934520,0,934520,0,0,0,0,0,0,0,0,0,0,0,0,0
67329,6/30/2025 0:00:00,22529,Subm,0,0,0,0,52100,0,0,0,0,0,0,0,0,0,154545455,0,0,215538000,0,86489088,0,0,0,4900611,0,10000000,0,0,15709471,0,0,0,0,0,0,12036802,11252854,0,0,49061672,46969659,0,0,61098474,58222513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11693333,10893337,0,0,7769324,7761180,0,0,2606418,2563342,0,0,22069075,21217859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36109607,30036298,0,0,0,0,0,0,0,0,0,119277156,109476670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109476670,0,0,590000,0,0,921442,1511442,29808401,29621003,16279541,28848182,6430985,110988112,0,-2487,0,-2487,1545000,8923272,0,0,37857045,12018035,0,0,0,0,0,0,0,3667000,0,0,1883111,0,0,0,78873904,7506710,0,0,7506710,0,0,0,6869822,79510792,0,79510792,0,0,0,0,0,0,0,0,0,0,0,0,0
67330,6/30/2025 0:00:00,22469,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38394973,36781833,0,0,0,0,0,0,38394973,36781833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38394973,36781833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2838951,3467000,2968473,0,0,9274424,0,0,36781833,0,0,900000,0,0,0,900000,12096504,21267395,6882783,667354,6042221,46956257,0,0,0,0,0,1671474,0,0,8094988,2754153,16075,22198,0,0,0,0,0,0,0,0,0,0,0,0,18700741,957968,0,0,957968,0,0,0,1495399,18163310,0,18163310,0,0,0,0,0,0,0,0,0,0,0,0,0
67332,6/30/2025 0:00:00,22497,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15825509,15563399,0,0,1830962,1822516,0,0,17656471,17385915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380759,349748,0,0,0,0,0,0,0,0,0,18037230,17735663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16871000,9902000,2034000,0,0,28807000,0,0,17735663,0,0,467636,0,0,0,467636,17167412,18524862,4892128,4776823,1649074,47010299,0,0,0,0,0,0,0,0,21950500,4707082,0,0,0,0,1110689,0,0,0,0,0,262133,0,0,0,12701383,713424,0,0,713424,0,0,0,1001776,12413031,0,12413031,0,0,0,0,0,0,0,0,0,0,0,0,0
67334,6/30/2025 0:00:00,22539,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,726663,0,0,0,0,0,0,750000,726663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6099000,10432000,2340000,0,0,18871000,0,0,0,750000,0,0,0,0,219164,219164,6349000,10932000,2340000,0,219164,19840164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8657314,209138,0,0,209138,0,0,0,337719,8528733,0,8528733,0,0,0,0,0,0,0,0,0,0,0,0,0
67336,6/30/2025 0:00:00,22591,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11674000,8694000,0,0,0,20368000,0,0,42,0,0,315249,0,0,0,315249,11674000,9009291,0,0,0,20683291,0,0,0,0,0,0,0,0,3342208,2003054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5901133,142188,0,0,142188,0,0,0,291925,5751396,0,5751396,0,0,0,0,0,0,0,0,0,0,0,0,0
67337,6/30/2025 0:00:00,22493,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29970046,28057590,0,0,11016627,9350250,0,0,40986673,37407840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9693000,9693000,0,0,9693000,40986673,37407840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789146,0,789146,789146,2484000,4672000,498000,0,0,7654000,789146,0,37407840,9693000,0,0,0,0,719486,719486,7941908,14342698,9889281,22520099,1569486,56263472,0,0,0,0,0,1349661,0,0,9601967,2253588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16257976,578605,0,0,578605,0,0,0,1162352,15674229,0,15674229,0,0,0,0,0,0,0,0,0,0,0,0,0
67338,6/30/2025 0:00:00,22499,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000,1300000,0,0,0,3000000,0,0,0,0,3811,0,0,0,0,3811,1703811,1300000,0,0,0,3003811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961236,39189,0,0,39189,0,0,0,34157,966268,0,966268,0,0,0,0,0,0,0,0,0,0,0,0,0
67340,6/30/2025 0:00:00,24194,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,99942,97531,0,0,2300000,2259835,0,0,0,0,0,0,2300000,2259835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6004000,11708000,7340000,0,0,25052000,0,0,0,2399942,0,186565,0,0,0,186565,8203942,12094565,7340000,0,0,27638507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6292026,184693,0,0,184693,0,0,0,386473,6090246,0,6090246,0,0,0,0,0,0,0,0,0,0,0,0,0
